Corpus;EjemploID;Búsqueda;Marca;Concordancia;DOCUMENTO;Siglo;Año;Fecha_procesada;Pais_actual;Autor_hombre_o_mujer;Autor_datos_etnicos;Tipo_textual;Como_citar;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CORDIAM;466;casa;v; …ste, en un pueblo que se dice Amaquemecan, que es casa muy quieta y aparejada para orar, porque está en…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;467;casa;v; …icho muchos años antes que no tenía de morir en casa ni en cama, sino en el campo, y así pareció cum…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;468;casa;v; …ivos, y así, medio rabiando, se salían fuera de casa, deseando que alguno los matase. Y con esta besti…;;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;469;casa;v; …ch”, y cotoch en aquella lengua quiere decir “casa”.;;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;470;casa;v; …s por el agua. Acalli en esta lengua quiere decir casa hecha sobre agua. Con éstas navegan por los gran…;;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;471;casa;v; … el indio vendiendo fustes por las calles y fue a casa del sillero y díjole si le quería comprar de aq…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;472;casa;v; … a los flaires cómo su padre tenía escondido en casa a su hermano mayor, y sabido, demandáronle a su …;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;473;casa;v; …a endurecido, y como el niño Cristóbal viese en casa de su padre las tinajas llenas del vino con que s…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;474;casa;v; …dejaba de amonestar a la madre y a los criados de casa que dejasen los ídolos y los pecados juntamente,…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;475;casa;v; …iesta y holgarse con ellos. Los cuales llegados a casa del padre, llevolos a unos aposentos dentro de ca…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;476;casa;v; …sa del padre, llevolos a unos aposentos dentro de casa y tomó a aquel su hijo Cristóbal que tenía det…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;477;casa;v;" …ernales o tres cuchillos de sacrificar; la cuarta casa ponían hacia occidente, y en ella la figura de c…";TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;478;casa;v; …nzando la cuenta del primero año y de la primera casa, van contando por sus nombres y figuras hasta tre…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;479;casa;v; …figuras hasta trece años, que acaban en la mesma casa que comenzaron, que tiene la figura de un conejo.…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];Mencionable;en;la mesma casa;adjetivo;estado;
CORDIAM;480;casa;v; …l principio de la primera hedómada en la primera casa. Y es mucho de notar la cerimonia y fiesta que ha…;TB;16;ca. 1565;1565;MEX;hombre;;Textos cronísticos;[Año ca. 1565, México, Textos cronísticos, CORDIAM];Mencionable;en;la primera casa;adjetivo;estado;
CORDIAM;481;casa;v; …co les Es dañoso por no tener mas asiento ni mas casa que la que pueden traer consigo y en vn año que …;;16;1566;1566;BOL;hombre;s/d;Documentos administrativos;[Año 1566, Bolivia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;482;casa;v; …anda vuestra magestad que los oidores no tengamos casa Propia ni alquilada pues tenemos casas de vuestra…;;16;1566;1566;BOL;hombre;s/d;Documentos administrativos;[Año 1566, Bolivia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;483;casa;v; …o el y otros conpañeros que tiene en sevilla / a casa de los quales aveys de enbiar por estos / çien d…;Fernandez13;16;1566;1566;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1566, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;484;casa;v; …tas que vm escribe beo tener dos primas / mias en casa de vm hijas de pedro de mondragon a / mi tio que …;Fernandez447;16;1566;1566;PAN;hombre;español;Documentos entre particulares: cartas y otros;[Año 1566, Panamá, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;485;casa;v; …artolome sanchez y diçen / que estays bueno y en casa de su yerno y otra que recibí / de francisco de …;Fernandez282;16;1566;1566;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1566, Perú, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;486;casa;v;es mi boluntad y de vuestra madre / vista esta no agays otra cosa sino beniros con el señor antonio / de xelues a sevilla en casa del señor martin de quino / qu[e] el os dara lue…;Fernandez282;16;1566;1566;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1566, Perú, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;487;casa;v;qu[e] el os dara luego cien coronas para vestiros y lo que fuere / menester y si mas fuere menester os lo dara y os fletara / para el nonbre de dios en casa del doctor cabreros / donde allares todo lo que u…;Fernandez282;16;1566;1566;PER;hombre;español;Documentos entre particulares: cartas y otros;[Año 1566, Perú, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;movimiento;fletar
CORDIAM;488;casa;v;" …bir; mandábanlos reposar en la calpisca, que era casa del común del pueblo, donde, conforme a la calid…";FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;489;casa;v; …a la respuesta a su señor, y ellos se volvían a casa. // Los embaxadores que eran de alguna Señoría …;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;a;casa;sin término;movimiento;
CORDIAM;490;casa;v; … el indio con él en la mano iba a la comunidad o casa de provisión, y visto que venía con el paño de…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;491;casa;v; …n, y así tlaxcalan quiere decir “pan cocido, o casa de pan”. Otros dicen que la ciudad dio este nom…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;492;casa;v; …rincipio se llamó Texcallan, que quiere decir “casa de barranco o de peñascos”. Está puesta orill…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;493;casa;v; …on muy buen hospedaje, aposentándole en la mejor casa que tenían. Estuvo allí un día e una noche, pa…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Mencionable;en;la mejor casa;adjetivo;estado;
CORDIAM;494;casa;v; … Tenía Motezuma cerca de palacio una muy hermosa casa de muchos y buenos aposentos, con grandes corredo…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;495;casa;v; …iquezas en la laguna. // Tenía también Motezuma casa para solamente graneros y donde poner la pluma y …;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;496;casa;v; …cargos y oficios en la real hacienda, y no había casa destas del Rey donde no hubiese capillas y orator…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;497;casa;v; …, porque como no tenían axuar ni otro aparato de casa, donde quiera cabían muchos, y así cuando salí…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;498;casa;v;" … agua”; por [que] atl es “agua”, y calli “casa”. Los españoles, como los más vinieron de Cub…";;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;499;casa;v;" … primero, al templo teucalli, que quiere decir “casa de dios”; está compuesto de teutl, que es “d…";;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;500;casa;v; …e teutl, que es “dios”, y de calli, que es “casa”, vocablo harto propio si fuera dios verdadero.…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;501;casa;v; …a calle, está frontero el hospital de las bubas, casa de gran devoción y para en estas {p.323} partes …;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;502;casa;v;" …r y escrebir, con todo el servicio nescesario; es casa muy devota, aunque no de bravo edificio. Hanle co…";;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;503;casa;v; … está el Colegio de las Huérfanas, que es buena casa y espaciosa, de gran recogimiento, donde hay una …;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;504;casa;v; …tos, ásperos y montuosos, sin orden ni continuar casa con casa, por manera que un pueblo de mill vecino…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;505;casa;v; …ce el moro, desean mucho vivir y morir en la ley, casa y tierra de sus padres y abuelos, y, naturalmente…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;506;casa;v; …siguen la costumbre de los alárabes, no tiniendo casa ni morada cierta, ni labrando los campos de que s…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;507;casa;v; …supo Motezuma y vio que los alguaciles andaban de casa en casa e que ya había dos días que estaban pre…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;de;casa;sin término;expresión fija;
CORDIAM;508;casa;v; …ezuma y vio que los alguaciles andaban de casa en casa e que ya había dos días que estaban presos, inv…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;en;casa;sin término;expresión fija;
CORDIAM;509;casa;v; … fue Marqués del Valle, edificó una muy hermosa casa. Motezuma entró en canoa, con otras muchas llena…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;510;casa;v; … lo que merescen, es mucho, no lo gastan en hacer casa, ni comprar heredad ni en dar docte a las hijas c…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;511;casa;v; …uinientos gallipavos y tanto axuar y adereszos de casa en todas ellas, que valía más de veinte mill ca…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;512;casa;v; …llevar él, y al cabo todo le había de llover en casa, refiriendo con esto ciertas palabras que pocos d…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;513;casa;v; … en desconfianza, por lo que veían que pasaba en casa y que oían y sabían qué pasaba fuera. Estaba C…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;514;casa;v; …orría gran riesgo por los enemigos que dexaba en casa. Detúvolo Motezuma, remediándolo por otra vía,…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;515;casa;v; …todos de la consulta acudiendo de ahí adelante a casa de Pánfilo de Narváez.;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;516;casa;v; …, señores, os ruego que pues nosotros estamos en casa y los que vienen nos han de querer echar d[e] ell…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;517;casa;v; …ra muchos mejor estaremos allí que no metidos en casa, donde no seremos señores de nuestros caballos.…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;518;casa;v; …alina era la más principal y más rica, y como a casa de su mujer se pasó Cortés, donde mudó el arti…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;519;casa;v; …, se metieron las más de las armas, y porque era casa fuerte, a un aposento d[e] ella traxeron a Narvá…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;520;casa;v;" …; la demás, como vio esto, se abaxó y metió en casa. Desta manera pudieron los españoles romper por …";FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;521;casa;v;" …yas a la comida, la cual había de ser guisada en casa del mismo padre del novio; luego, por consiguient…";FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;522;casa;v; … mujer, y si ella tomaba la carga y la meteía en casa, era hecho el matrimonio, y si no, él buscaba ot…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;523;casa;v; … cegaba, de manera que les era forzado volverse a casa, y que él, que era un caballero muy grande, vest…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Sin término;a;casa;sin término;movimiento;
CORDIAM;524;casa;v;" …es; llevaba {p.46} asimismo el axuar y preseas de casa nescesarias y una hacha de cobre para partir la l…";FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;525;casa;v; …diferente de lo que se solía comer, y llegados a casa del esposo, el sacerdote tomaba las donas d[e] el…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;526;casa;v; …adulterio, déxala, y sin hacerle mal, invíala a casa de su padre, donde llore su pecado.” Acabados e…;FCS;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;527;casa;v; …os de pelear e que la hambre les hacía dentro de casa la guerra y que no deseaban cosa tanto como ver l…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;528;casa;v; … nascía en el signo de cali, que quiere decir “casa”, había de ser desdichado en sus negocios y no…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;529;casa;v; …mándolos, respondían cotoch que quiere decir “casa”, pensando les precintaban por el lugar, para i…;;16;ca. 1566;1566;MEX;hombre;;Textos cronísticos;[Año ca. 1566, México, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
